단축코드,한글 종목명,한글 종목약명,Unnamed: 3,어제종가
102280,쌍방울,쌍방울,,269.0
3410,쌍용C&E보통주,쌍용C&E,,
10280,쌍용정보통신,쌍용정보통신,,640.0
4770,써니전자보통주,써니전자,,1585.0
217320,썬테크,썬테크,,3195.0
208640,썸에이지,썸에이지,,314.0
222420,쎄노텍,쎄노텍,,842.0
37760,쎄니트,쎄니트,,1567.0
99320,쎄트렉아이,쎄트렉아이,,40800.0
49960,쎌바이오텍,쎌바이오텍,,13500.0
88280,쏘닉스,쏘닉스,,2380.0
403550,쏘카보통주,쏘카,,19150.0
50890,쏠리드,쏠리드,,5150.0
13720,씨비아이,CBI,,1259.0
109670,씨싸이트,씨싸이트,,12230.0
66790,씨씨에스충북방송,씨씨에스,,2770.0
222080,씨아이에스,씨아이에스,,9280.0
4920,씨아이테크보통주,씨아이테크,,1105.0
236030,씨알푸드,씨알푸드,,747.0
103660,씨앗,씨앗,,1400.0
352480,씨앤씨인터내셔널,씨앤씨인터내셔널,,113700.0
245450,씨앤에스링크,씨앤에스링크,,1450.0
23460,씨앤에이치,CNH,,2290.0
264660,씨앤지하이테크,씨앤지하이테크,,13130.0
352700,씨앤투스,씨앤투스,,2945.0
56730,씨앤티85,CNT85,,835.0
458870,씨어스테크놀로지,씨어스테크놀로지,,10850.0
65770,씨에스,CS,,1193.0
297090,씨에스베어링,씨에스베어링,,5350.0
83660,씨에스에이코스믹,CSA 코스믹,,919.0
112610,씨에스윈드보통주,씨에스윈드,,49850.0
900120,씨엑스아이헬스케어테크놀리지그룹리미티드,씨엑스아이,,92.0
359090,씨엔알리서치,씨엔알리서치,,1201.0
286000,씨엔티드림,씨엔티드림,,3050.0
115530,씨엔플러스,씨엔플러스,,553.0
115480,씨유메디칼시스템,씨유메디칼,,709.0
340810,씨유박스,씨유박스,,4280.0
376290,씨유테크,씨유테크,,3440.0
189330,씨이랩,씨이랩,,7900.0
120,씨제이대한통운보통주,CJ대한통운,,99700.0
311690,씨제이바이오사이언스,CJ 바이오사이언스,,12660.0
79160,씨제이씨지브이 보통주,CJ CGV,,5730.0
35760,씨제이이엔엠,CJ ENM,,75200.0
97955,씨제이제일제당 주식회사 1우선주,CJ제일제당 우,,151000.0
97950,씨제이제일제당 주식회사 보통주,CJ제일제당,,368000.0
51500,씨제이프레시웨이,CJ프레시웨이,,19000.0
96530,씨젠,씨젠,,22800.0
83790,씨지인바이츠,CG인바이츠,,2450.0
101240,씨큐브,씨큐브,,4930.0
60590,씨티씨바이오,씨티씨바이오,,7190.0
308170,씨티알모빌리티보통주,씨티알모빌리티,,6790.0
260930,씨티케이,씨티케이,,6000.0
52300,씨티프라퍼티,씨티프라퍼티,,395.0
413630,씨피시스템,씨피시스템,,2990.0
13990,아가방앤컴퍼니,아가방컴퍼니,,4065.0
123860,아나패스,아나패스,,22100.0
25980,아난티,아난티,,5500.0
8700,아남전자보통주,아남전자,,1440.0
125210,아모그린텍,아모그린텍,,8430.0
2795,아모레G1우선주,아모레G우,,11230.0
00279K,아모레G3우선주(전환),아모레G3우(전환),,21300.0
2790,아모레G보통주,아모레G,,31100.0
90435,아모레퍼시픽 1우선주,아모레퍼시픽우,,50700.0
90430,아모레퍼시픽 보통주,아모레퍼시픽,,178100.0
52710,아모텍,아모텍,,5650.0
74430,아미노로직스,아미노로직스,,1330.0
92040,아미코젠,아미코젠,,4940.0
83930,아바코,아바코,,14860.0
149950,아바텍,아바텍,,11250.0
36010,아비코전자,아비코전자,,7110.0
2030,아세아보통주,아세아,,254000.0
183190,아세아시멘트보통주,아세아시멘트,,11260.0
2310,아세아제지보통주,아세아제지,,8250.0
50860,아세아텍,아세아텍,,2250.0
12170,아센디오보통주,아센디오,,727.0
136410,아셈스,아셈스,,6670.0
246720,아스타,아스타,,5910.0
67390,아스트,아스트,,618.0
159010,아스플로,아스플로,,8430.0
127710,아시아경제,아시아경제,,1063.0
267850,아시아나IDT보통주,아시아나IDT,,15910.0
20560,아시아나항공 보통주,아시아나항공,,9740.0
227610,아우딘퓨쳐스,아우딘퓨쳐스,,1807.0
143160,아이디스,아이디스,,16510.0
54800,아이디스홀딩스,아이디스홀딩스,,9570.0
332370,아이디피,아이디피,,3410.0
122900,아이마켓코리아보통주,아이마켓코리아,,8540.0
339950,아이비김영,아이비김영,,1765.0
439730,아이비케이에스제20호기업인수목적,IBKS제20호스팩,,2395.0
442770,아이비케이에스제21호기업인수목적,IBKS제21호스팩,,2380.0
448760,아이비케이에스제22호기업인수목적,IBKS제22호스팩,,2335.0
467930,아이비케이에스제23호기업인수목적,IBKS제23호스팩,,2200.0
469480,아이비케이에스제24호기업인수목적,IBKS제24호스팩,,2205.0
99190,아이센스,아이센스,,18030.0
289010,아이스크림에듀,아이스크림에듀,,2930.0
214430,아이쓰리시스템,아이쓰리시스템,,32050.0
40910,아이씨디,아이씨디,,6510.0
368600,아이씨에이치,아이씨에이치,,4240.0
456010,아이씨티케이,아이씨티케이,,7590.0
52860,아이앤씨테크놀로지,아이앤씨,,1925.0
10780,아이에스동서보통주,아이에스동서,,23700.0
95340,아이에스시,ISC,,49050.0
69920,아이에스이커머스,아이에스이커머스,,2340.0
38880,아이에이,아이에이,,215.0
307180,아이엘사이언스,아이엘사이언스,,2905.0
101390,아이엠,아이엠,,5050.0
461030,아이엠비디엑스,아이엠비디엑스,,15770.0
52220,아이엠비씨,iMBC,,2980.0
456570,아이엠지티,아이엠지티,,12370.0
451220,아이엠티,아이엠티,,12630.0
447690,아이오바이오,아이오바이오,,3380.0
78860,아이오케이컴퍼니,아이오케이,,9820.0
90150,아이윈,아이윈,,1025.0
123010,아이윈플러스,아이윈플러스,,869.0
31310,아이즈비전,아이즈비전,,2105.0
185490,아이진,아이진,,3350.0
59100,아이컴포넌트,아이컴포넌트,,4620.0
149010,아이케이세미콘,아이케이세미콘,,7400.0
262840,아이퀘스트,아이퀘스트,,2245.0
175250,아이큐어,아이큐어,,2885.0
52460,아이크래프트,아이크래프트,,2855.0
119830,아이텍,아이텍,,6950.0
52770,아이톡시,아이톡시,,1514.0
124500,아이티센,아이티센,,4235.0
372800,아이티아이즈,아이티아이즈,,6130.0
99520,아이티엑스에이아이,ITX-AI,,1284.0
84850,아이티엠반도체,아이티엠반도체,,18970.0
114840,아이패밀리에스씨,아이패밀리에스씨,,29350.0
139990,아주스틸보통주,아주스틸,,6100.0
27360,아주아이비투자,아주IB투자,,2410.0
32080,아즈텍더블유비이,아즈텍WB,,1338.0
13310,아진산업,아진산업,,3040.0
59120,아진엑스텍,아진엑스텍,,8890.0
158430,아톤,아톤,,3580.0
321820,아티스트유나이티드,아티스트유나이티드,,10680.0
149300,아퓨어스,아퓨어스,,318.0
102950,아하,아하,,3990.0
1540,안국약품,안국약품,,7750.0
53800,안랩,안랩,,57400.0
251280,안지오랩,안지오랩,,7750.0
65660,안트로젠,안트로젠,,15000.0
297570,알로이스,알로이스,,1080.0
1780,알루코 보통주,알루코,,2610.0
260660,알리코제약,알리코제약,,5200.0
354320,알멕,알멕,,28600.0
361570,알비더블유,알비더블유,,2555.0
131370,알서포트,알서포트,,3260.0
140670,알에스오토메이션,알에스오토메이션,,12170.0
327260,알에프머트리얼즈,RF머트리얼즈,,8730.0
96610,알에프세미,알에프세미,,2965.0
218410,알에프에이치아이씨,RFHIC,,12860.0
61040,알에프텍,알에프텍,,3400.0
148250,알엔투테크놀로지,알엔투테크놀로지,,4150.0
347860,알체라,알체라,,3100.0
196170,알테오젠,알테오젠,,295000.0
123750,알톤,알톤,,1764.0
85810,알티캐스트,알티캐스트,,829.0
117670,알파홀딩스,알파홀딩스,,945.0
314140,알피바이오,알피바이오,,7260.0
291650,압타머사이언스,압타머사이언스,,3295.0
293780,압타바이오,압타바이오,,10240.0
18250,애경산업보통주,애경산업,,19880.0
161000,애경케미칼보통주,애경케미칼,,10930.0
390110,애니메디솔루션,애니메디솔루션,,1700.0
196300,애니젠,애니젠,,11770.0
310200,애니플러스,애니플러스,,2805.0
299910,애닉,애닉,,6880.0
179530,애드바이오텍,애드바이오텍,,3210.0
900100,애머릿지코퍼레이션,애머릿지,,2085.0
205500,액션스퀘어,액션스퀘어,,1415.0
52790,액토즈소프트,액토즈소프트,,7930.0
290740,액트로,액트로,,6860.0
238090,앤디포스,앤디포스,,4170.0
92600,앤씨앤,앤씨앤,,1196.0
129890,앱코,앱코,,1235.0
174900,앱클론 주식회사,앱클론,,12570.0
255440,야스,야스,,7820.0
30960,양지사,양지사,,10590.0
102120,어보브반도체,어보브반도체,,13220.0
263540,어스앤에어로스페이스,어스앤에어로스페이스,,5950.0
238120,얼라인드제네틱스,얼라인드,,3520.0
224810,엄지하우스,엄지하우스,,2445.0
19990,에너토크,에너토크,,6350.0
11090,에넥스보통주,에넥스,,654.0
270660,에브리봇 주식회사,에브리봇,,19120.0
38680,에스넷시스템,에스넷,,4390.0
137310,에스디바이오센서보통주,에스디바이오센서,,10100.0
217480,에스디생명공학,에스디생명공학,,499.0
121890,에스디시스템,에스디시스템,,1835.0
99220,에스디엔,SDN,,1520.0
118000,에스메디보통주,에스메디,,440.0
304360,에스바이오메딕스,에스바이오메딕스,,34000.0
289080,에스브이인베스트먼트,SV인베스트먼트,,1863.0
389500,에스비비테크,에스비비테크,,15870.0
19550,에스비아이인베스트먼트,SBI인베스트먼트,,780.0
34120,에스비에스보통주,SBS,,16520.0
42110,에스씨디,에스씨디,,1436.0
36120,에스씨아이평가정보,SCI평가정보,,2355.0
246960,에스씨엘사이언스,SCL사이언스,,8850.0
298060,에스씨엠생명과학,에스씨엠생명과학,,2315.0
65420,에스아이리소스,에스아이리소스,,243.0
270210,에스알바이오텍,에스알바이오텍,,7600.0
103230,에스앤더블류,에스앤더블류,,4275.0
260970,에스앤디,에스앤디,,36500.0
101490,에스앤에스텍,에스앤에스텍,,28300.0
95910,에스에너지,에스에너지,,1760.0
275630,에스에스알,에스에스알,,3480.0
419530,에스에이엠지엔터테인먼트,SAMG엔터,,11270.0
31330,에스에이엠티,에스에이엠티,,3370.0
60540,에스에이티,에스에이티,,1870.0
351320,에스에이티,에스에이티이엔지,,1603.0
56190,에스에프에이,에스에프에이,,24600.0
36540,에스에프에이반도체,SFA반도체,,4455.0
80000,에스엔유프리시젼,에스엔유,,2060.0
91340,에스엔케이폴리텍,S&K폴리텍,,2430.0
5850,에스엘보통주,에스엘,,36400.0
214310,에스엘에너지,에스엘에너지,,306.0
246250,에스엘에스바이오,에스엘에스바이오,,3330.0
258540,에스엘테라퓨틱스,에스엘테라퓨틱스,,989.0
63440,에스엠라이프디자인그룹,SM Life Design,,1487.0
10580,에스엠벡셀보통주,에스엠벡셀,,1326.0
299670,에스엠비나,에스엠비나,,1800.0
41510,에스엠엔터테인먼트,에스엠,,70500.0
48550,에스엠컬처앤콘텐츠,SM C&C,,1793.0
7820,에스엠코어,에스엠코어,,4490.0
464080,에스오에스랩,에스오에스랩,,6010.0
109610,에스와이,에스와이,,4540.0
365330,에스와이스틸텍,에스와이스틸텍,,3680.0
12750,에스원보통주,에스원,,56500.0
31860,에스유홀딩스,에스유홀딩스,,1280.0
306040,에스제이그룹,에스제이그룹,,6310.0
33530,에스제이지세종보통주,에스제이지세종,,5050.0
217910,에스제이켐,에스제이켐,,480.0
4060,에스지세계물산보통주,SG세계물산,,382.0
16250,에스지씨이앤씨,SGC E&C,,14740.0
49470,에스지에이,SGA,,490.0
184230,에스지에이 솔루션즈,SGA솔루션즈,,533.0
40610,에스지엔지,SG&G,,1616.0
255220,에스지이,SG,,3295.0
6125,에스케이디스커버리1우선주,SK디스커버리우,,32600.0
6120,에스케이디스커버리보통주,SK디스커버리,,37850.0
302440,에스케이바이오사이언스보통주,SK바이오사이언스,,56200.0
326030,에스케이바이오팜보통주,SK바이오팜,,86100.0
475150,에스케이이터닉스보통주,SK이터닉스,,16290.0
457940,에스케이증권제10호기업인수목적,에스케이증권제10호스팩,,2205.0
472230,에스케이증권제11호기업인수목적,에스케이증권제11호스팩,,2135.0
473000,에스케이증권제12호기업인수목적,에스케이증권제12호스팩,,2150.0
435870,에스케이증권제8호기업인수목적,에스케이증권제8호스팩,,2150.0
455910,에스케이증권제9호기업인수목적,에스케이증권제9호스팩,,2150.0
660,에스케이하이닉스보통주,SK하이닉스,,173200.0
96630,에스코넥,에스코넥,,1174.0
69510,에스텍,에스텍,,9900.0
234300,에스트래픽,에스트래픽,,3600.0
39440,에스티아이,에스티아이,,24250.0
98660,에스티오,에스티오,,2140.0
52020,에스티큐브,에스티큐브,,5270.0
237690,에스티팜,에스티팜,,84300.0
50760,에스폴리텍,에스폴리텍,,1499.0
288620,에스퓨얼셀,에스퓨얼셀,,13290.0
443670,에스피소프트,에스피소프트,,9020.0
317830,에스피시스템스,에스피시스템스,,6550.0
58610,에스피지,에스피지,,22550.0
43340,에쎈테크,에쎈테크,,590.0
23960,에쓰씨엔지니어링보통주,에쓰씨엔지니어링,,1491.0
298690,에어부산보통주,에어부산,,2425.0
187660,에이디엠코리아,에이디엠코리아,,3130.0
54630,에이디칩스,에이디칩스,,158.0
200710,에이디테크놀로지,에이디테크놀로지,,19870.0
96690,에이루트,에이루트,,1620.0
78520,에이블씨엔씨보통주,에이블씨엔씨,,8210.0
298380,에이비엘바이오,에이비엘바이오,,28250.0
203400,에이비온,에이비온,,8050.0
195990,에이비프로바이오,에이비프로바이오,,480.0
3800,에이스침대,에이스침대,,25950.0
88800,에이스테크놀로지,에이스테크,,974.0
241840,에이스토리,에이스토리,,7880.0
311960,에이아이더뉴트리진,에이아이더뉴트리진,,3820.0
453860,에이에스텍,에이에스텍,,28100.0
312610,에이에프더블류,에이에프더블류,,1898.0
15260,에이엔피보통주,에이엔피,,739.0
172670,에이엘티,에이엘티,,11930.0
234070,에이원알폼,에이원알폼,,1191.0
140910,에이자기관리부동산투자회사보통주,에이리츠,,3130.0
445090,에이직랜드,에이직랜드,,36750.0
39570,에이치디씨랩스보통주,HDC랩스,,8410.0
89470,에이치디씨현대이피보통주,HDC현대EP,,4485.0
9540,에이치디한국조선해양보통주,HD한국조선해양,,203000.0
267270,에이치디현대건설기계보통주,HD현대건설기계,,57900.0
443060,에이치디현대마린솔루션보통주,HD현대마린솔루션,,127200.0
10620,에이치디현대미포보통주,HD현대미포,,115300.0
267250,에이치디현대보통주,HD현대,,82800.0
322000,에이치디현대에너지솔루션보통주,HD현대에너지솔루션,,24350.0
42670,에이치디현대인프라코어보통주,HD현대인프라코어,,7650.0
267260,에이치디현대일렉트릭보통주,HD현대일렉트릭,,275000.0
329180,에이치디현대중공업보통주,HD현대중공업,,209000.0
295310,에이치브이엠,에이치브이엠,,12250.0
297890,에이치비솔루션,HB솔루션,,5370.0
440290,에이치비인베스트먼트,HB인베스트먼트,,2180.0
78150,에이치비테크놀러지,HB테크놀러지,,3205.0
72990,에이치시티,에이치시티,,9310.0
36640,에이치알에스,HRS,,5250.0
44990,에이치엔에스하이텍,에이치엔에스하이텍,,29200.0
28300,에이치엘비,HLB,,81000.0
3580,에이치엘비글로벌보통주,HLB글로벌,,5570.0
278650,에이치엘비바이오스텝,HLB바이오스텝,,2510.0
343090,에이치엘비사이언스,HLB사이언스,,2270.0
67630,에이치엘비생명과학,HLB생명과학,,10720.0
47920,에이치엘비제약,HLB제약,,26100.0
115450,에이치엘비테라퓨틱스,HLB테라퓨틱스,,8480.0
46210,에이치엘비파나진,HLB파나진,,3540.0
239610,에이치엘사이언스,에이치엘사이언스,,13300.0
462020,에이치엠씨아이비제6호기업인수목적,에이치엠씨제6호스팩,,2110.0
477340,에이치엠씨아이비제7호기업인수목적,에이치엠씨제7호스팩,,2015.0
11200,에이치엠엠보통주,HMM,,18210.0
148930,에이치와이티씨,에이치와이티씨,,5320.0
44780,에이치케이,에이치케이,,1438.0
195940,에이치케이이노엔,HK이노엔,,38800.0
403870,에이치피에스피,HPSP,,29350.0
357230,에이치피오,에이치피오,,3300.0
355690,에이텀,에이텀,,9790.0
71670,에이테크솔루션,에이테크솔루션,,7340.0
45660,에이텍,에이텍,,14670.0
224110,에이텍모빌리티,에이텍모빌리티,,13330.0
21080,에이티넘인베스트먼트,에이티넘인베스트,,2525.0
89530,에이티세미콘,에이티세미콘,,600.0
200470,에이팩트,에이팩트,,4490.0
207490,에이펙스인텍,에이펙스인텍,,7200.0
262260,에이프로,에이프로,,8690.0
3060,에이프로젠바이오로직스보통주,에이프로젠바이오로직스,,1073.0
7460,에이프로젠보통주,에이프로젠,,1432.0
397030,에이프릴바이오,에이프릴바이오,,17780.0
244920,에이플러스에셋보통주,에이플러스에셋,,3940.0
265520,에이피시스템,AP시스템,,19370.0
278470,에이피알보통주,에이피알,,231500.0
54620,에이피에스,APS,,6450.0
211270,에이피위성,AP위성,,12410.0
109960,에이피헬스케어,AP헬스케어,,667.0
230240,에치에프알,에치에프알,,11100.0
230360,에코마케팅,에코마케팅,,10700.0
38870,에코바이오홀딩스,에코바이오,,4600.0
97780,에코볼트,에코볼트,,1037.0
448280,에코아이,에코아이,,21050.0
101360,에코앤드림,에코앤드림,,41250.0
128540,에코캡,에코캡,,1788.0
86520,에코프로,에코프로,,91200.0
450080,에코프로머티보통주,에코프로머티,,83600.0
247540,에코프로비엠,에코프로비엠,,185900.0
383310,에코프로에이치엔,에코프로에이치엔,,50100.0
38110,에코플라스틱,에코플라스틱,,3520.0
73540,에프알텍,에프알텍,,1457.0
64850,에프앤가이드,에프앤가이드,,7840.0
214270,에프에스엔,FSN,,1980.0
36810,에프에스티,에프에스티,,29300.0
173940,에프엔씨엔터테인먼트,에프엔씨엔터,,3140.0
83500,에프엔에스테크,에프엔에스테크,,10940.0
446440,에피바이오텍,에피바이오텍,,9800.0
54940,엑사이엔씨,엑사이엔씨,,803.0
950130,엑세스바이오,엑세스바이오,,7220.0
205100,엑셈,엑셈,,1991.0
356680,엑스게이트,엑스게이트,,3855.0
70300,엑스큐어,엑스큐어,,7460.0
317770,엑스페릭스,엑스페릭스,,3980.0
373200,엑스플러스,엑스플러스,,1550.0
92870,엑시콘,엑시콘,,15950.0
317870,엔바이오니아,엔바이오니아,,16000.0
67570,엔브이에이치코리아,엔브이에이치코리아,,2400.0
236810,엔비티,엔비티,,4550.0
140610,엔솔바이오사이언스,엔솔바이오사이언스,,6100.0
333620,엔시스,엔시스,,9950.0
101400,엔시트론,엔시트론,,457.0
36570,엔씨소프트보통주,엔씨소프트,,175500.0
238170,엔에스엠,엔에스엠,,648.0
224760,엔에스컴퍼니,엔에스컴퍼니,,4245.0
422040,엔에이치기업인수목적23호,엔에이치스팩23호,,2145.0
437780,엔에이치기업인수목적24호,엔에이치스팩24호,,2210.0
438580,엔에이치기업인수목적25호,엔에이치스팩25호,,2280.0
439410,엔에이치기업인수목적26호,엔에이치스팩26호,,2100.0
440820,엔에이치기업인수목적27호,엔에이치스팩27호,,2140.0
451700,엔에이치기업인수목적29호,엔에이치스팩29호,,2020.0
466910,엔에이치기업인수목적30호,엔에이치스팩30호,,2075.0
104200,엔에이치엔벅스,NHN벅스,,3830.0
60250,엔에이치엔케이씨피,NHN KCP,,8070.0
400760,엔에이치올원리츠보통주,NH올원리츠,,3775.0
5945,엔에이치투자증권1우선주,NH투자증권우,,11710.0
5940,엔에이치투자증권보통주,NH투자증권,,13570.0
265740,엔에프씨,엔에프씨,,7900.0
53290,엔이능률,NE능률,,3405.0
354200,엔젠바이오,엔젠바이오,,2820.0
455900,엔젤로보틱스,엔젤로보틱스,,25900.0
419080,엔젯,엔젯,,11310.0
93510,엔지브이아이,엔지브이아이,,6490.0
208860,엔지스테크널러지,엔지스테크널러지,,2205.0
183490,엔지켐생명과학,엔지켐생명과학,,1604.0
85310,엔케이 보통주,엔케이,,890.0
182400,엔케이맥스,엔케이맥스,,2020.0
348370,엔켐,엔켐,,175900.0
69410,엔텔스,엔텔스,,3760.0
227950,엔투텍,엔투텍,,577.0
291230,엔피,엔피,,2390.0
198080,엔피디,엔피디,,2355.0
222160,엔피엑스,NPX,,8040.0
48830,엔피케이,엔피케이,,1279.0
96870,엘디티,엘디티,,2755.0
276240,엘리비젼,엘리비젼,,443.0
900140,엘브이엠씨홀딩스보통주,엘브이엠씨홀딩스,,2415.0
376190,엘비루셈,LB루셈,,5290.0
61970,엘비세미콘,LB세미콘,,5250.0
309960,엘비인베스트먼트,LB인베스트먼트,,4515.0
290650,엘앤씨바이오,엘앤씨바이오,,19390.0
66970,엘앤에프보통주,엘앤에프,,111100.0
156100,엘앤케이바이오메드,엘앤케이바이오,,8320.0
60370,엘에스마린솔루션,LS마린솔루션,,18600.0
417200,엘에스머트리얼즈,LS머트리얼즈,,17570.0
78020,엘에스증권,LS증권,,4715.0
311060,엘에이티,엘에이티,,4995.0
108675,엘엑스하우시스1우선주,LX하우시스우,,23550.0
108670,엘엑스하우시스보통주,LX하우시스,,45700.0
38380K,엘엑스홀딩스1우선주,LX홀딩스1우,,8850.0
383800,엘엑스홀딩스보통주,LX홀딩스,,7150.0
73110,엘엠에스,엘엠에스,,6350.0
83310,엘오티베큠,엘오티베큠,,12100.0
37560,엘지헬로비전보통주,LG헬로비전,,2820.0
37950,엘컴텍,엘컴텍,,1334.0
225190,엘케이삼양,LK삼양,,1644.0
170920,엘티씨,엘티씨,,10480.0
58630,엠게임,엠게임,,5600.0
58970,엠로,엠로,,48100.0
19590,엠벤처투자,엠벤처투자,,921.0
97520,엠씨넥스보통주,엠씨넥스,,20300.0
373170,엠아이큐브솔루션,엠아이큐브솔루션,,9180.0
179290,엠아이텍,엠아이텍,,6610.0
9780,엠에스씨,엠에스씨,,5270.0
123040,엠에스오토텍,엠에스오토텍,,3895.0
323230,엠에프엠코리아,엠에프엠코리아,,161.0
32790,엠젠솔루션,엠젠솔루션,,1474.0
33160,엠케이전자,엠케이전자,,8870.0
347890,엠투아이코퍼레이션,엠투아이,,6360.0
33310,엠투엔,엠투엔,,2480.0
259630,엠플러스,엠플러스,,11330.0
105550,엣지파운드리,엣지파운드리,,2285.0
60850,영림원소프트랩,영림원소프트랩,,8330.0
14440,영보화학보통주,영보화학,,3500.0
143540,영우디에스피,영우디에스피,,749.0
111770,영원무역보통주,영원무역,,38550.0
9970,영원무역홀딩스보통주,영원무역홀딩스,,80300.0
3520,영진약품보통주,영진약품,,2405.0
670,영풍보통주,영풍,,310000.0
36560,영풍정밀,영풍정밀,,10140.0
6740,영풍제지보통주,영풍제지,,1589.0
12280,영화금속보통주,영화금속,,856.0
265560,영화테크,영화테크,,7800.0
12160,영흥보통주,영흥,,544.0
36000,예림당,예림당,,1823.0
250930,예선테크,예선테크,,636.0
53280,예스이십사,예스24,,5230.0
15360,예스코홀딩스보통주,예스코홀딩스,,42300.0
122640,예스티,예스티,,18340.0
900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,오가닉티코스메틱,,80.0
212310,오건에코텍,오건에코텍,,2125.0
45060,오공,오공,,2880.0
80520,오디텍,오디텍,,4010.0
7310,오뚜기보통주,오뚜기,,432000.0
39830,오로라월드,오로라,,6280.0
322310,오로스테크놀로지,오로스테크놀로지,,20600.0
46120,오르비텍,오르비텍,,2570.0
14940,오리엔탈정공,오리엔탈정공,,4345.0
2630,오리엔트바이오보통주,오리엔트바이오,,509.0
65500,오리엔트정공,오리엔트정공,,1275.0
271560,오리온보통주,오리온,,89600.0
1800,오리온홀딩스보통주,오리온홀딩스,,14880.0
10470,오리콤,오리콤,,6900.0
417860,오브젠,오브젠,,15840.0
352910,오비고,오비고,,6930.0
53980,오상자이엘,오상자이엘,,4035.0
36220,오상헬스케어,오상헬스케어,,15500.0
52420,오성첨단소재,오성첨단소재,,2495.0
39200,오스코텍,오스코텍,,40350.0
31510,오스템,오스템,,1300.0
10060,오씨아이홀딩스보통주,OCI홀딩스,,73000.0
368970,오에스피,오에스피,,3900.0
138080,오이솔루션,오이솔루션,,10830.0
80580,오킨스전자,오킨스전자,,6300.0
67170,오텍,오텍,,4040.0
353590,오토앤,오토앤,,4395.0
173130,오파스넷,오파스넷,,7680.0
49480,오픈베이스,오픈베이스,,2400.0
394280,오픈엣지테크놀로지,오픈엣지테크놀로지,,16970.0
309930,오하임앤컴퍼니,오하임앤컴퍼니,,2495.0
244460,올리패스,올리패스,,490.0
226950,올릭스,올릭스,,14920.0
57540,옴니시스템,옴니시스템,,959.0
131030,옵투스제약,옵투스제약,,7170.0
82210,옵트론텍,옵트론텍,,2740.0
109080,옵티시스,옵티시스,,8110.0
380540,옵티코어,옵티코어,,1379.0
153710,옵티팜,옵티팜,,6150.0
51390,와이더블유,YW,,3660.0
432430,와이랩,와이랩,,6900.0
338840,와이바이오로직스,와이바이오로직스,,9100.0
57030,와이비엠넷,YBM넷,,3530.0
122990,와이솔,와이솔,,6890.0
232140,와이씨,와이씨,,16670.0
112290,와이씨켐,와이씨켐,,17030.0
65530,와이어블,와이어블,,1680.0
67900,와이엔텍,와이엔텍,,7050.0
7530,와이엠,와이엠,,2900.0
155650,와이엠씨,와이엠씨,,3970.0
273640,와이엠텍,와이엠텍,,13950.0
251370,와이엠티,와이엠티,,8750.0
66430,와이오엠,와이오엠,,662.0
273060,와이즈버즈,와이즈버즈,,1071.0
19210,와이지-원,와이지-원,,5590.0
122870,와이지엔터테인먼트,와이지엔터테인먼트,,37150.0
37270,와이지플러스보통주,YG PLUS,,3050.0
11690,와이투솔루션보통주,와이투솔루션,,2895.0
40300,와이티엔,YTN,,3390.0
332570,와이팜,와이팜,,3230.0
79000,와토스 코리아,와토스코리아,,5300.0
316140,우리금융지주보통주,우리금융지주,,15130.0
32820,우리기술,우리기술,,2215.0
41190,우리기술투자,우리기술투자,,7840.0
115440,우리넷,우리넷,,6390.0
46970,우리로,우리로,,1177.0
82850,우리바이오,우리바이오,,4925.0
215360,우리산업,우리산업,,13190.0
72470,우리산업홀딩스,우리산업홀딩스,,3390.0
73560,우리손에프앤지 농업회사법인,우리손에프앤지,,1332.0
37400,우리엔터프라이즈,우리엔터프라이즈,,1571.0
153490,우리이앤엘,우리이앤엘,,864.0
101170,우림피티에스,우림피티에스,,6620.0
6980,우성보통주,우성,,17190.0
66590,우수AMS,우수AMS,,2970.0
17370,우신시스템보통주,우신시스템,,6620.0
103840,우양,우양,,5750.0
46940,우원개발,우원개발,,3140.0
215380,우정바이오,우정바이오,,1380.0
65680,우주일렉트로닉스,우주일렉트로,,13450.0
105840,우진보통주,우진,,8170.0
18620,우진비앤지,우진비앤지,,1091.0
10400,우진아이엔에스보통주,우진아이엔에스,,3675.0
457550,우진엔텍,우진엔텍,,19930.0
49800,우진플라임 보통주,우진플라임,,2400.0
16880,웅진보통주,웅진,,1069.0
95720,웅진씽크빅 보통주,웅진씽크빅,,1845.0
396470,워트 주식회사,워트,,12300.0
5820,원림보통주,원림,,16340.0
307280,원바이오젠,원바이오젠,,1585.0
32940,원익,원익,,3895.0
104830,원익머트리얼즈,원익머트리얼즈,,29650.0
240810,원익아이피에스,원익IPS,,33850.0
14190,원익큐브,원익큐브,,1702.0
74600,원익큐엔씨,원익QnC,,27900.0
217820,원익피앤이,원익피앤이,,3650.0
30530,원익홀딩스,원익홀딩스,,3085.0
12620,원일특강,원일특강,,7720.0
382840,원준,원준,,10700.0
336570,원텍,원텍,,6540.0
376980,원티드랩,원티드랩,,5100.0
122830,원포유,원포유,,3345.0
8370,원풍,원풍,,4965.0
8290,원풍물산,원풍물산,,649.0
101160,월덱스,월덱스,,21800.0
64090,웨스트라이즈,웨스트라이즈,,5740.0
336060,웨이버스,웨이버스,,1543.0
95270,웨이브일렉트로닉스,웨이브일렉트로,,5740.0
10600,웰바이오텍보통주,웰바이오텍,,545.0
65950,웰크론,웰크론,,2440.0
76080,웰크론한텍,웰크론한텍,,1531.0
